,Unnamed: 0,Ticker,open,high,low,close,volume,Date
2215288,375,MMM,94.28,95.36,93.23,94.73,2496100,20071018
2215869,339,MMM,68.18,68.89,67.63,68.825,7348600,20030722
2216479,380,MMM,84.87,85.195,84.3997,84.78,2346446,20120525
2217032,299,MMM,41.46875,42.125,41.4375,41.53125,1947200,19980629
2217604,365,MMM,173.61,176.125,173.0338,175.66,1704598,20201221
2218219,376,MMM,188.93,189.24,188.27,188.9,1668743,20170306
2218854,387,MMM,138.3,140.1,137.21,138.69,4683496,20160115
2219492,382,MMM,116.0,116.82,115.66,116.28,2823478,20130722
2220129,380,MMM,84.45,85.05,83.87,84.41,3688899,20120531
2220756,374,MMM,217.52,218.64,217.37,218.27,1413913,20171018
2221371,370,MMM,74.61,75.29,74.6,75.17,3220200,20070312
2221987,375,MMM,85.92,86.14,84.4,86.1,5005700,20071024
2222594,365,MMM,172.67,175.64,171.925,175.29,2790944,20201209
2223137,304,MMM,36.125,36.25,35.78125,35.96875,1647600,19990406
2223714,367,MMM,181.0,182.1545,180.7,181.35,3690110,20200117
2224248,297,MMM,40.5625,41.375,40.1875,40.5,6116800,19980615
2224819,365,MMM,179.29,180.18,174.07,177.63,3535732,20210304
2225438,382,MMM,85.9,85.99,83.53,84.1,4505643,20100811
2226065,378,MMM,179.09,179.29,178.53,178.75,731194,20161223
2226689,375,MMM,233.66,233.66,230.64,231.02,2722556,20171030
2227317,382,MMM,87.31,87.92,86.97,87.72,2526715,20100805
2227952,387,MMM,148.24,151.0,148.0,151.0,3993211,20160129
2228582,374,MMM,229.0,238.9,228.99,234.65,6508396,20171024
2229132,304,MMM,35.0625,35.5625,35.03125,35.5,1691600,19990412
2229709,367,MMM,177.02,178.66,175.63,178.45,2467310,20200103
2230242,295,MMM,46.4375,47.3125,46.34375,47.0625,1636000,19980601
2230812,365,MMM,182.37,185.38,181.41,184.51,2370679,20210310
2231370,321,MMM,47.46875,48.71875,47.46875,48.375,3663800,20000811
2231961,375,MMM,85.95,86.23,85.32,85.79,2792400,20071030
2232577,373,MMM,79.32,80.2,78.44,79.94,3242373,20080220
2233209,389,MMM,165.17,166.19,164.71,165.94,2604773,20150203
2233847,381,MMM,91.08,92.655,90.84,92.25,2783795,20110627
2234403,309,MMM,48.625,49.46875,48.625,49.46875,1844200,19990823
2234972,356,MMM,86.48,86.8,85.71,85.71,2913700,20050217
2235521,315,MMM,45.21875,46.15625,45.0,46.125,1983800,20000420
2236098,360,MMM,76.0,76.67,75.82,76.09,2414900,20051109
2236708,376,MMM,234.54,236.67,233.91,235.07,2675916,20180220
2237309,355,MMM,83.4,83.68,82.95,83.34,2314400,20050203
2237871,329,MMM,57.95,58.45,57.0,57.15,3741000,20010627
2238471,379,MMM,92.47,92.86,91.7,92.42,2559648,20120928
2239114,389,MMM,165.94,166.92,165.09,166.92,2100869,20150217
2239753,382,MMM,84.41,85.85,84.32,85.27,5734906,20100420
2240387,387,MMM,158.67,158.67,156.75,157.47,2421017,20151109
2241026,382,MMM,83.41,83.6,82.77,82.95,3757682,20100408
2241649,376,MMM,233.16,233.31,222.65,222.89,3751281,20180208
2242266,371,MMM,203.24,209.77,202.6037,209.0,2620428,20181116
2242869,362,MMM,78.4,79.38,78.11,79.23,2577200,20051121
2243475,372,MMM,193.66,194.47,191.6,192.81,3069651,20181102
2244095,379,MMM,92.86,93.98,92.561,93.98,4993059,20120914
2244722,374,MMM,78.85,79.19,77.82,78.56,2821911,20080208
2245344,379,MMM,90.94,92.08,90.66,91.71,3915359,20120727
2245981,384,MMM,159.41,159.69,158.51,159.38,1926039,20160303
2246612,377,MMM,177.36,177.49,176.3101,176.58,2030149,20170110
2247225,365,MMM,75.56,75.91,75.43,75.8,1817900,20061009
2247802,338,MMM,62.425,62.48,61.735,62.385,4507200,20030520
2248402,370,MMM,78.4,78.41,77.45,77.95,2969600,20070104
2248974,332,MMM,55.025,55.1,54.2,54.65,2438800,20010828
2249561,365,MMM,75.3,75.45,74.75,74.79,4049500,20060317
2250166,370,MMM,77.31,77.96,77.04,77.85,1787500,20070110
2250770,365,MMM,73.05,73.29,72.66,72.88,3093200,20060303
2251386,381,MMM,111.13,112.055,110.96,111.72,2457246,20130520
2252025,384,MMM,163.16,164.36,162.84,163.75,2790076,20160317
2252656,377,MMM,178.03,178.9,177.61,178.32,1541985,20170104
2253270,365,MMM,171.92,172.175,169.02,169.8,2137484,20201023
2253888,380,MMM,108.03,108.29,107.77,108.2,2654353,20130508
2254521,378,MMM,168.11,169.56,167.72,169.5,2013555,20161021
2255136,365,MMM,172.72,175.57,172.04,174.19,3346410,20210106
2255668,293,MMM,48.3125,48.71875,47.9375,48.71875,1662000,19980417
2256180,307,MMM,44.625,45.0625,43.5,43.875,1537400,19990604
2256764,374,MMM,86.97,86.97,85.75,86.07,2142253,20071226
2257339,332,MMM,55.13,55.475,54.34,54.55,2318600,20010814
2257898,338,MMM,60.76,62.045,60.255,61.54,6604400,20030508
2258492,365,MMM,165.9,167.175,164.08,166.51,2949382,20210112
2259020,292,MMM,46.125,46.15625,45.625,46.0625,1406800,19980403
2259532,307,MMM,43.5,43.96875,43.0,43.53125,1531400,19990610
2260117,376,MMM,235.08,236.28,235.03,235.45,789090,20171226
2260738,375,MMM,198.68,199.6275,196.17,197.09,4124297,20180426
2261339,356,MMM,84.68,85.0,83.85,84.47,2863200,20050405
2261919,346,MMM,85.55,85.74,85.04,85.25,2371600,20040616
2262533,385,MMM,142.27,142.91,141.69,142.32,1682363,20140602
2263171,382,MMM,79.74,80.33,79.1,80.15,3224373,20100226
2263793,375,MMM,214.23,214.65,212.85,213.56,1429651,20170919
2264424,386,MMM,142.93,143.53,142.6,143.32,1274286,20140616
2265035,354,MMM,84.75,84.88,84.19,84.47,1588000,20050411
2265641,372,MMM,173.75,174.56,172.63,173.35,4880902,20190621
2266226,345,MMM,85.45,85.86,84.8,85.61,1832700,20040602
2266833,376,MMM,91.75,92.25,91.08,91.96,4796268,20070919
2267397,322,MMM,48.8125,49.21875,47.3125,47.5,1960000,20001110
2267999,382,MMM,86.29,87.87,86.1,87.04,6606049,20101104
2268622,374,MMM,210.98,211.22,209.37,210.73,1609155,20170925
2269242,375,MMM,60.6,60.6,59.75,60.34,4390462,20090609
2269872,381,MMM,85.3,86.49,85.29,86.25,3999522,20101110
2270497,375,MMM,91.49,92.3,90.33,91.91,2409600,20070925
2271115,376,MMM,90.63,92.32,89.83,90.87,4584100,20070716
2271722,365,MMM,86.69,87.3,86.54,87.3,3632000,20060505
2272346,388,MMM,144.47,145.01,143.81,144.25,1593001,20140819
2272985,381,MMM,105.41,106.225,105.41,106.07,1893455,20130326
2273624,383,MMM,170.2,171.27,169.57,169.77,1786405,20160511
2274242,364,MMM,199.32,200.37,198.1,198.28,2139174,20210728
2274781,301,MMM,41.96875,41.96875,41.1875,41.21875,469000,19981127
2275372,383,MMM,167.46,168.33,167.19,167.77,1680203,20160505
2275965,339,MMM,66.155,66.185,65.38,65.865,4827200,20030326
2276546,351,MMM,79.75,80.16,79.57,79.98,2239200,20040819
2277155,376,MMM,87.29,88.0,87.13,88.0,2407300,20070702
2277762,365,MMM,87.25,87.64,86.78,87.17,2558100,20060511
2278366,369,MMM,163.02,164.78,161.55,162.1,1473808,20190812
2278956,351,MMM,81.38,82.46,81.16,82.36,2508100,20040831
2279526,338,MMM,63.8,64.54,63.775,64.1,3117000,20021203
2280092,340,MMM,74.0,74.65,73.9,74.04,2845000,20031010
2280687,365,MMM,200.58,203.18,200.01,202.83,2457764,20210714
2281215,290,MMM,44.03125,44.125,43.3125,43.75,1540400,19980205
2281785,366,MMM,147.7,147.85,144.9,145.74,2801164,20200507
2282409,388,MMM,144.66,144.99,144.42,144.7,1013114,20140825
2283049,382,MMM,83.58,84.06,83.26,83.87,2796509,20120109
2283676,376,MMM,71.97,72.59,71.78,72.4,4297363,20090806
2284307,382,MMM,118.37,119.71,118.13,119.4,1983719,20131004
2284942,380,MMM,92.39,93.11,92.13,93.03,2753624,20121217
2285573,376,MMM,71.38,72.67,70.94,72.33,4806710,20090812
2286204,382,MMM,118.6,119.34,118.32,119.34,2688938,20131010
2286840,380,MMM,91.41,91.68,90.12,90.3,1929335,20121203
2287383,289,MMM,43.15625,44.125,43.15625,43.9375,1373400,19980211
2287951,365,MMM,140.71,140.73,135.0,136.12,4806049,20200513
2288524,336,MMM,57.65,58.54,57.21,57.325,3140800,20020109
2289099,351,MMM,80.35,81.35,79.7,81.2,2094800,20040825
2289702,371,MMM,164.82,165.48,162.9,163.71,3494834,20190806
2290280,339,MMM,61.725,61.79,60.685,60.75,4177800,20021217
2290888,378,MMM,179.19,180.21,178.94,180.1,1423980,20160908
2291514,375,MMM,69.48,69.69,68.61,69.59,5333736,20080630
2292136,376,MMM,53.24,54.33,52.21,54.21,6211472,20090423
2292765,381,MMM,78.0,78.18,77.03,77.24,3854708,20111129
2293380,366,MMM,161.06,163.67,160.42,162.34,2103752,20200922
2293943,326,MMM,55.475,55.7,54.935,55.2,5620400,20010223
2294506,343,MMM,81.64,82.97,81.6,82.66,1861400,20040414
2295094,357,MMM,76.5,77.44,76.21,76.34,2725100,20050607
2295693,365,MMM,70.75,71.59,70.6,71.51,2316300,20060908
2296301,370,MMM,218.01,219.55,217.18,219.5,1561876,20190423
2296873,332,MMM,57.295,57.885,57.075,57.615,2707600,20011129
2297453,357,MMM,75.96,76.95,75.6,76.09,2556500,20050613
2298071,384,MMM,92.57,92.58,89.87,90.26,5361408,20110223
2298695,375,MMM,72.84,73.46,72.4,72.43,4535327,20080624
2299327,386,MMM,133.45,133.52,132.02,133.15,2058107,20140414
2299962,381,MMM,81.44,82.38,81.06,81.87,3602349,20111115
2300576,365,MMM,73.3,74.1,73.17,73.42,3793800,20060920
2301147,333,MMM,52.315,53.285,51.7,53.135,3289200,20011101
2301713,343,MMM,87.9,88.05,86.61,86.72,2698200,20040428
2302320,376,MMM,202.53,204.57,200.25,204.17,2842825,20180618
2302896,333,MMM,57.43,57.99,57.155,57.31,2882000,20011115
2303497,378,MMM,177.71,178.4997,177.33,177.6,1598557,20160920
2304122,375,MMM,74.64,75.23,74.18,74.3,3561342,20080618
2304749,381,MMM,77.89,78.22,76.26,76.53,5773603,20111101
2305384,386,MMM,137.43,138.35,135.97,137.23,2244309,20140428
2306019,379,MMM,179.22,179.67,178.69,179.21,1491462,20160713
2306651,381,MMM,99.38,99.82,98.8,99.67,3818233,20130124
2307268,363,MMM,76.28,76.28,73.84,74.1,24289700,20060707
2307877,372,MMM,85.3,85.58,84.42,84.83,3498200,20070514
2308457,339,MMM,63.175,63.445,61.955,61.955,5023800,20030130
2309050,363,MMM,72.48,72.57,71.41,71.63,4575600,20060713
2309625,338,MMM,62.5,63.05,61.5,62.875,5026800,20021029
2310193,339,MMM,64.125,64.29,63.125,63.175,4780000,20030124
2310781,359,MMM,72.88,73.21,72.0,72.34,3747200,20050808
2311394,379,MMM,175.09,175.64,174.1301,174.87,1842372,20160707
2312026,381,MMM,101.8,101.95,100.69,100.8,2824376,20130130
2312660,380,MMM,88.63,88.6699,88.02,88.46,2326704,20120323
2313223,311,MMM,50.25,50.46875,49.46875,49.46875,2019000,19991122
2313820,381,MMM,92.71,93.06,92.37,92.79,2916265,20121015
2314459,385,MMM,128.19,128.8,127.85,128.61,2886135,20131206
2315094,381,MMM,98.42,98.8,98.04,98.74,3190870,20130118
2315689,341,MMM,81.56,82.1,80.8,81.47,2238600,20031212
2316257,338,MMM,55.375,58.305,55.375,58.14,8194000,20021001
2316861,376,MMM,205.92,207.581,205.2,207.29,1300321,20180803
2317441,338,MMM,60.995,62.625,60.995,62.625,7960000,20021015
2318045,376,MMM,203.28,204.99,201.89,204.77,1598888,20180817
2318667,380,MMM,92.9,94.27,92.21,93.29,3900861,20121001
2319309,387,MMM,126.63,127.39,125.98,126.58,2486721,20131212
2319950,387,MMM,144.51,144.87,143.34,143.35,3281679,20150820
2320584,376,MMM,202.02,203.43,201.82,203.15,1640184,20180816
2321163,337,MMM,59.95,60.945,59.775,60.475,4810200,20021014
2321778,387,MMM,143.52,145.32,141.92,142.09,5442026,20150821
2322423,387,MMM,126.65,127.35,125.98,126.43,1743444,20131213
2323042,366,MMM,197.99,199.47,196.66,198.61,1779899,20210503
2323644,366,MMM,151.69,153.25,150.99,152.85,1954541,20200710
2324185,303,MMM,39.0,39.875,38.5,38.5,3423800,19990201
2324760,365,MMM,204.6,205.35,203.69,205.11,1532694,20210517
2325372,376,MMM,205.95,205.99,203.85,205.53,1699670,20180802
2325987,373,MMM,87.17,87.72,86.25,87.31,3293965,20070529
2326587,359,MMM,72.47,72.9,71.93,72.0,3984500,20050809
2327192,371,MMM,82.77,83.73,82.16,82.7875,5559306,20070501
2327770,337,MMM,64.155,64.375,62.5,62.685,4039000,20021028
2328362,363,MMM,73.5,73.6,72.46,72.72,4320700,20060712
2328910,312,MMM,49.34375,49.34375,48.1875,48.34375,2535600,19991123
2329507,380,MMM,88.5,88.78,87.72,88.57,3064169,20120322
2330140,381,MMM,100.69,100.95,100.07,100.55,3765334,20130131
2330774,379,MMM,175.2,175.47,174.06,175.16,2383286,20160706
2331400,375,MMM,196.67,197.74,196.23,197.63,1474490,20170515
2332029,381,MMM,99.79,100.87,99.58,100.59,4237981,20130125
2332662,379,MMM,178.75,179.63,178.03,179.16,1922623,20160712
2333287,374,MMM,195.5,195.73,194.47099999999998,194.81,1498630,20170501
2333874,339,MMM,61.83,63.21,61.805,62.275,5861800,20030131
2334440,336,MMM,58.975,58.99,57.86,58.195,3768600,20020322
2335036,372,MMM,84.85,87.08,84.85,86.17,6580200,20070515
2335640,363,MMM,80.87,81.6,80.81,81.39,2280500,20060706
2336210,333,MMM,57.49,57.925,56.755,57.43,3650800,20011114
2336819,386,MMM,137.87,137.9,136.56,137.55,1820903,20140429
2337450,375,MMM,74.21,74.45,73.75,74.12,3544082,20080619
2338074,378,MMM,177.88,179.8,177.5,179.59,1759977,20160921
2338705,381,MMM,81.56,82.49,81.3801,81.87,3168577,20111114
2339330,376,MMM,201.26,201.83,198.33,199.39,3206804,20180619
2339916,343,MMM,86.72,87.5,85.94,86.12,3166400,20040429
2340511,365,MMM,73.75,73.95,72.67,73.11,3337700,20060921
2341081,332,MMM,57.625,57.92,57.135,57.295,2895800,20011128
2341647,343,MMM,81.87,82.0,80.9,81.05,2866000,20040401
2342249,371,MMM,217.3,219.4,217.27,218.54,1403478,20190422
2342875,386,MMM,133.27,134.35,132.02,134.09,2119044,20140415
2343505,375,MMM,72.4,73.24,72.3,72.57,4846211,20080625
2344136,385,MMM,92.73,93.65,91.82,92.0,5032395,20110222
2344751,366,MMM,162.52,164.24,159.12,159.51,2248196,20200923
2345369,381,MMM,77.2,78.012,77.05,77.72,4923069,20111128
2346005,387,MMM,135.88,136.65,135.67,136.53,2371045,20140401
2346635,376,MMM,52.62,54.35,52.25,53.06,5893790,20090422
2347273,389,MMM,159.85,159.99,157.88,158.04,1910513,20150612
2347907,378,MMM,178.89,179.0,175.64,175.64,2083300,20160909
2348515,357,MMM,75.86,76.25,75.58,76.16,1611100,20050606
2349125,376,MMM,195.98,196.33,193.64,195.8,2922503,20180625
2349711,343,MMM,82.66,83.12,82.1,82.85,2077700,20040415
2350268,326,MMM,56.175,56.25,54.315,55.125,4349600,20010222
2350853,365,MMM,146.55,147.22,141.45,141.52,3029968,20200512
2351380,290,MMM,43.625,43.90625,42.96875,43.0,2513600,19980210
2351949,365,MMM,199.45,199.67,197.75,199.09,1857920,20210701
2352570,382,MMM,119.16,120.77,118.39,120.72,2492704,20131011
2353201,376,MMM,72.28,72.92,72.03,72.6,4348615,20090813
2353789,339,MMM,60.955,61.835,60.955,61.825,4889800,20021216
2354370,351,MMM,80.7,80.94,80.18,80.58,1336600,20040824
2354939,336,MMM,57.95,58.035,57.25,57.525,3065800,20020108
2355534,371,MMM,162.0,163.95,158.04,163.64,5993166,20190807
2356111,338,MMM,65.15,65.24,63.425,64.175,4538400,20021202
2356710,370,MMM,162.56,167.88,162.15,164.88,3247304,20190813
2357300,351,MMM,81.5,81.78,81.11,81.3,1481000,20040830
2357909,376,MMM,72.68,73.5,72.32,72.9,4455148,20090807
2358524,366,MMM,147.79,148.17,145.988,146.2,2168564,20200506
2359051,290,MMM,44.1875,44.1875,43.4375,43.90625,1492000,19980204
2359620,365,MMM,201.43,202.77,200.53,202.59,2138698,20210715
2360232,374,MMM,212.2,212.2,210.59,211.68,1311262,20170717
2360863,383,MMM,166.37,167.7,166.29,167.16,2118061,20160504
2361498,381,MMM,85.45,85.7,84.96,85.65,3522616,20120120
2362114,365,MMM,87.25,87.76,87.23,87.65,2818300,20060510
2362726,376,MMM,88.0,88.18,87.54,87.94,1053200,20070703
2363317,349,MMM,78.2,80.0,77.81,80.0,2757200,20040818
2363889,339,MMM,65.275,66.31,64.94,65.83,4418600,20030327
2364483,365,MMM,85.9,86.67,85.84,86.47,3324700,20060504
2365095,376,MMM,91.44,91.68,90.59,91.08,2550100,20070717
2365701,364,MMM,200.0,200.0,197.94,198.17,2120292,20210729
2366314,374,MMM,209.14,210.34,208.75,209.83,1040334,20170703
2366945,383,MMM,169.23,170.39,169.0,170.26,1733147,20160510
2367580,381,MMM,105.35,105.5,104.97,105.29,2129667,20130327
2368224,388,MMM,142.75,144.19,142.59,144.12,1855474,20140818
2368863,381,MMM,85.72,86.56,85.22,86.5,5850757,20101111
2369487,375,MMM,60.97,61.05,59.07,60.69,5144376,20090608
2370112,376,MMM,91.6,92.74,91.5,91.81,3198200,20070924
2370736,382,MMM,87.46,87.49,86.0,86.34,3724724,20101105
2371372,386,MMM,143.01,143.99,142.64,143.69,1209437,20140617
2372005,376,MMM,89.25,91.76,89.25,91.66,4353281,20070918
2372618,371,MMM,172.87,174.28,171.7,173.94,3064186,20190620
2373203,345,MMM,85.46,85.89,84.77,84.77,1630900,20040603
2373780,346,MMM,85.0,86.24,85.0,85.93,1497900,20040617
2374386,375,MMM,196.77,197.11,194.4,196.12,3354762,20180427
2374987,356,MMM,85.23,85.42,84.57,84.7,2448700,20050404
2375594,374,MMM,214.0,214.03799999999998,212.57,213.76,1272436,20170918
2376227,388,MMM,167.5,167.7,166.22,167.07,1501941,20150410
2376868,385,MMM,142.08,143.13,141.61,142.89,2061733,20140603
2377456,331,MMM,55.75,56.25,55.255,55.5,3209200,20010801
2378044,366,MMM,78.09,79.4,77.29,78.47,7973000,20061020
2378622,339,MMM,61.63,61.87,61.245,61.405,5528000,20030509
2379232,380,MMM,82.66,83.66,81.97,83.31,4157195,20110815
2379856,376,MMM,235.52,236.54,234.84,236.2,970508,20171227
2380408,306,MMM,43.5,44.0,42.78125,42.96875,1562800,19990611
2380910,292,MMM,46.21875,46.4375,45.875,46.25,2294400,19980402
2381480,365,MMM,167.27,167.74,166.05,166.28,2098001,20210113
2382009,292,MMM,48.46875,48.46875,47.90625,48.1875,2064200,19980416
2382579,365,MMM,171.56,173.46,166.16,169.72,5863373,20210107
2383196,380,MMM,87.98,88.17,85.54,86.77,5997900,20110801
2383822,378,MMM,169.57,170.34,168.99,169.86,1210539,20161020
2384452,380,MMM,108.11,110.51,108.11,109.92,4486923,20130509
2385038,332,MMM,54.675,55.75,54.375,54.825,2851600,20010815
2385634,374,MMM,86.1,86.5,85.28,85.4,2279469,20071227
2386242,365,MMM,73.64,73.8,72.99,73.05,2657100,20060302
2386848,370,MMM,78.05,79.03,77.88,78.65,2372500,20070111
2387425,338,MMM,59.975,60.75,59.5,60.425,5789000,20020726
2388014,365,MMM,169.64,170.99,168.3901,170.71,1663268,20201022
2388629,377,MMM,178.26,179.14,176.89,177.71,1447848,20170105
2389257,380,MMM,81.3,82.23,80.9,82.1,3466934,20110829
2389889,384,MMM,161.96,163.3,161.52,162.89,1927690,20160316
2390524,381,MMM,112.11,112.34,111.52,112.01,2474001,20130521
2391157,377,MMM,176.63,178.45,176.39,177.89,1579593,20170111
2391790,385,MMM,158.88,159.88,158.54,159.41,1807199,20160302
2392424,380,MMM,90.0,92.0,89.53,90.59,4759333,20120726
2393042,365,MMM,74.49,75.46,74.29,74.89,4338200,20060316
2393610,332,MMM,54.7,55.0,53.105,53.375,3602200,20010829
2394202,370,MMM,77.89,77.9,77.01,77.42,2765200,20070105
2394780,339,MMM,62.06,62.22,61.25,61.635,4121600,20030521
2395385,375,MMM,62.33,62.93,60.03,60.8,6577559,20081117
2396016,383,MMM,82.97,83.67,82.79,83.49,2884869,20100409
2396651,388,MMM,158.68,159.84,158.34,158.95,1891113,20151120
2397282,375,MMM,63.56,64.65,63.47,64.11,3677620,20081103
2397906,376,MMM,224.61,226.96,218.18,225.21,4518613,20180209
2398480,328,MMM,57.5,58.33,57.325,57.5,4600200,20010626
2399077,376,MMM,234.71,237.86,232.1,232.18,2561377,20180221
2399678,355,MMM,83.77,83.79,83.21,83.34,2908000,20050202
2400295,383,MMM,85.44,85.85,85.07,85.7,4522891,20100421
2400915,373,MMM,80.06,80.65,78.68,78.96,4083960,20080221
2401547,389,MMM,162.12,164.62,160.89,164.42,2379692,20150202
2402166,361,MMM,75.85,76.38,75.5,75.95,1895000,20051108
2402756,356,MMM,85.5,86.98,85.37,86.8,2962300,20050216
2403355,365,MMM,183.13,185.07,182.0959,184.57,2377493,20210311
2403959,367,MMM,177.68,180.01,177.1356,180.0,3448335,20200102
2404500,304,MMM,35.625,36.5,35.5,36.4375,2185800,19990413
2405084,374,MMM,235.01,237.94,233.94,237.68,4114532,20171025
2405717,387,MMM,146.16,147.84,145.22,147.32,3067960,20160128
2406355,382,MMM,87.3,88.075,87.23,88.0,2225144,20100804
2406972,369,MMM,78.82,79.01,78.34,78.35,1660800,20061222
2407586,375,MMM,85.98,86.91,85.35,86.36,4638600,20071031
2408148,319,MMM,46.46875,47.75,46.46875,47.4375,3862000,20000810
2408741,375,MMM,86.68,86.82,85.24,86.09,4088585,20071025
2409303,319,MMM,44.96875,45.34375,44.8125,45.0,2032800,20000804
2409902,381,MMM,84.78,84.78,83.27,83.51,3602884,20120518
2410530,375,MMM,231.38,231.5975,229.81,230.19,1908157,20171031
2411154,378,MMM,178.8899,179.46,177.98,179.2,1225630,20161222
2411785,382,MMM,87.41,87.78,85.85,87.11,3642924,20100810
2412399,365,MMM,178.45,181.56,176.95,180.8,2262764,20210305
2413003,367,MMM,180.68,181.2,179.69,181.01,2149924,20200116
2413545,304,MMM,35.8125,35.875,35.25,35.65625,1504800,19990407
2414119,365,MMM,169.74,172.83,169.7,172.46,1731078,20201208
2414730,373,MMM,218.49,219.25,217.47,219.24,1369000,20171019
2415355,380,MMM,85.06,85.12,84.1,84.45,2697071,20120530
2415991,382,MMM,116.44,117.3,116.01,116.75,2254488,20130723
2416635,387,MMM,139.74,142.44,138.86,141.18,3720400,20160114
2417267,376,MMM,188.29,189.26,188.25,189.09,1662286,20170307
2417852,337,MMM,64.535,64.695,63.96,63.975,2980600,20020524
2418447,370,MMM,74.75,75.5,74.65,74.77,4431700,20070313
2419027,339,MMM,68.825,69.375,68.02,69.375,4040800,20030723
2419631,375,MMM,92.9,93.0,86.29,86.62,15249089,20071019
2420211,338,MMM,62.5,63.195,62.41,62.55,3245600,20020530
2420806,370,MMM,73.5,74.19,73.17,73.8,3775600,20070307
2421428,381,MMM,84.96,85.0,84.03,84.98,2322017,20120524
2422055,374,MMM,191.77,191.96,190.46,191.52,1972733,20170313
2422680,377,MMM,47.26,47.58,46.61,47.14,4963773,20090218
2423312,383,MMM,113.08,114.865,113.08,114.55,2313043,20130904
2423946,377,MMM,74.87,75.81,74.68,75.41,1865125,20091106
2424585,391,MMM,159.0,159.68,158.06,158.06,3646343,20141125
2425183,340,MMM,68.705,68.95,68.155,68.3,3919000,20030910
2425780,367,MMM,170.36,172.07,170.03,170.84,1740740,20191112
2426344,326,MMM,55.3,58.625,54.45,58.0,6839600,20010418
2426904,340,MMM,71.31,71.375,69.88,70.0,5643200,20030904
2427503,369,MMM,174.91,175.0,172.36,174.0,3012883,20191106
2428125,383,MMM,117.31,117.87,117.07,117.59,2572759,20130910
2428759,377,MMM,77.91,78.17,76.95,77.21,2451617,20091112
2429389,382,MMM,91.94,91.94,90.58,91.45,3642975,20110418
